agent_id,state,location,battery_level,money,carrying,nearby_agents
agent_0,Returning to Base,[18 21],28,116.875,False,4
agent_1,Returning to Base,[20 20],33,13.5,False,4
agent_2,Foraging,[23 22],75,0.0,False,4
agent_3,Returning to Base,[17 23],14,18.5,True,4
agent_4,Returning to Base,[19 20],31,50.0,False,4
agent_5,Returning to Base,[12 28],42,51.125,True,0
agent_6,Foraging,[11 21],70,50.0,False,0
agent_7,Foraging,[23  4],59,50.0,False,0
agent_8,Foraging,[28 24],60,50.0,False,1
agent_9,Foraging,[21 14],65,50.0,False,0
agent_0,Returning to Base,[19 21],27,116.875,False,4
agent_1,Returning to Base,[20 20],32,13.5,False,5
agent_2,Foraging,[23 23],74,0.0,False,4
agent_3,Returning to Base,[18 23],13,18.5,True,5
agent_4,Foraging,[20 20],80,0.0,False,5
agent_5,Returning to Base,[13 28],41,51.125,True,0
agent_6,Foraging,[10 21],69,50.0,False,0
agent_7,Foraging,[23  3],58,50.0,False,0
agent_8,Foraging,[29 24],59,50.0,False,0
agent_9,Foraging,[21 15],64,50.0,False,2
agent_0,Returning to Base,[20 21],26,116.875,False,4
agent_1,Returning to Base,[20 20],31,13.5,False,5
agent_2,Foraging,[23 24],73,0.0,False,4
agent_3,Returning to Base,[18 22],12,18.5,True,5
agent_4,Foraging,[21 20],79,0.0,False,5
agent_5,Returning to Base,[13 27],40,51.125,True,1
agent_6,Foraging,[10 22],68,50.0,False,1
agent_7,Foraging,[23  2],57,50.0,False,0
agent_8,Foraging,[30 24],58,50.0,False,0
agent_9,Foraging,[20 15],63,50.0,False,3
agent_0,Foraging,[20 20],80,66.875,False,5
agent_1,Returning to Base,[20 20],30,13.5,False,5
agent_2,Foraging,[23 25],72,0.0,False,3
agent_3,Returning to Base,[19 22],11,18.5,True,5
agent_4,Foraging,[22 20],78,0.0,False,4
agent_5,Returning to Base,[14 27],39,51.125,True,1
agent_6,Foraging,[ 9 22],67,50.0,False,1
agent_7,Foraging,[23  3],56,50.0,False,0
agent_8,Foraging,[31 24],57,50.0,False,0
agent_9,Foraging,[19 15],62,50.0,False,3
agent_0,Foraging,[20 19],79,66.875,False,4
agent_1,Returning to Base,[20 20],29,13.5,False,4
agent_2,Foraging,[23 26],71,0.0,False,1
agent_3,Returning to Base,[19 21],10,18.5,True,4
agent_4,Foraging,[23 20],77,0.0,False,4
agent_5,Returning to Base,[14 26],38,51.125,True,1
agent_6,Foraging,[ 9 23],66,50.0,False,1
agent_7,Foraging,[23  4],55,50.0,False,0
agent_8,Foraging,[32 24],56,50.0,False,0
agent_9,Foraging,[18 15],61,50.0,False,3
agent_0,Foraging,[20 18],78,66.875,False,4
agent_1,Returning to Base,[20 20],28,13.5,False,4
agent_2,Foraging,[23 27],70,0.0,False,0
agent_3,Returning to Base,[19 20],9,18.5,True,5
agent_4,Foraging,[24 20],76,0.0,False,3
agent_5,Returning to Base,[14 25],37,51.125,True,0
agent_6,Foraging,[ 8 23],65,50.0,False,0
agent_7,Foraging,[23  5],54,50.0,False,0
agent_8,Foraging,[33 24],55,50.0,False,0
agent_9,Foraging,[17 15],60,50.0,False,3
agent_0,Foraging,[19 18],77,66.875,False,3
agent_1,Returning to Base,[20 20],27,13.5,False,5
agent_2,Foraging,[23 28],69,0.0,False,0
agent_3,Foraging,[20 20],80,18.5,False,5
agent_4,Foraging,[25 20],75,0.0,False,1
agent_5,Returning to Base,[15 25],36,51.125,True,2
agent_6,Foraging,[ 7 23],64,50.0,False,0
agent_7,Foraging,[23  6],53,50.0,False,0
agent_8,Foraging,[34 24],54,50.0,False,0
agent_9,Foraging,[16 15],59,50.0,False,3
agent_0,Foraging,[18 18],76,66.875,False,3
agent_1,Returning to Base,[20 20],26,13.5,False,4
agent_2,Foraging,[23 29],68,0.0,False,0
agent_3,Foraging,[19 20],79,18.5,False,4
agent_4,Foraging,[26 20],74,0.0,False,0
agent_5,Returning to Base,[16 25],35,51.125,True,2
agent_6,Returning to Base,[ 7 24],63,50.0,True,0
agent_7,Foraging,[23  7],52,50.0,False,0
agent_8,Foraging,[35 24],53,50.0,False,0
agent_9,Foraging,[15 15],58,50.0,False,3
agent_0,Foraging,[17 18],75,66.875,False,3
agent_1,Returning to Base,[20 20],25,13.5,False,3
agent_2,Foraging,[23 30],67,0.0,False,0
agent_3,Foraging,[18 20],78,18.5,False,4
agent_4,Foraging,[27 20],73,0.0,False,0
agent_5,Returning to Base,[16 24],34,51.125,True,2
agent_6,Returning to Base,[ 8 24],62,50.0,True,0
agent_7,Foraging,[23  8],51,50.0,False,0
agent_8,Foraging,[36 24],52,50.0,False,0
agent_9,Foraging,[14 15],57,50.0,False,2
agent_0,Foraging,[16 18],74,66.875,False,4
agent_1,Returning to Base,[20 20],24,13.5,False,3
agent_2,Foraging,[24 30],66,0.0,False,0
agent_3,Foraging,[17 20],77,18.5,False,4
agent_4,Foraging,[28 20],72,0.0,False,0
agent_5,Returning to Base,[16 23],33,51.125,True,3
agent_6,Returning to Base,[ 9 24],61,50.0,True,0
agent_7,Foraging,[23  9],50,50.0,False,0
agent_8,Foraging,[37 24],51,50.0,False,0
agent_9,Foraging,[13 15],56,50.0,False,2
agent_0,Foraging,[15 18],73,66.875,False,4
agent_1,Returning to Base,[20 20],23,13.5,False,2
agent_2,Foraging,[25 30],65,0.0,False,0
agent_3,Foraging,[16 20],76,18.5,False,4
agent_4,Foraging,[29 20],71,0.0,False,0
agent_5,Returning to Base,[17 23],32,51.125,True,3
agent_6,Returning to Base,[10 24],60,50.0,True,1
agent_7,Foraging,[23 10],49,50.0,False,0
agent_8,Foraging,[38 24],50,50.0,False,0
agent_9,Foraging,[12 15],55,50.0,False,2
agent_0,Foraging,[14 18],72,66.875,False,3
agent_1,Returning to Base,[20 20],22,13.5,False,2
agent_2,Foraging,[25 31],64,0.0,False,0
agent_3,Foraging,[15 20],75,18.5,False,5
agent_4,Foraging,[30 20],70,0.0,False,0
agent_5,Returning to Base,[17 22],31,51.125,True,3
agent_6,Returning to Base,[11 24],59,50.0,True,1
agent_7,Foraging,[23 11],48,50.0,False,0
agent_8,Foraging,[38 25],49,50.0,False,0
agent_9,Foraging,[11 15],54,50.0,False,2
agent_0,Foraging,[13 18],71,66.875,False,3
agent_1,Returning to Base,[20 20],21,13.5,False,1
agent_2,Foraging,[25 32],63,0.0,False,0
agent_3,Foraging,[14 20],74,18.5,False,4
agent_4,Foraging,[31 20],69,0.0,False,0
agent_5,Returning to Base,[18 22],30,51.125,True,3
agent_6,Returning to Base,[12 24],58,50.0,True,1
agent_7,Foraging,[23 12],47,50.0,False,0
agent_8,Foraging,[38 26],48,50.0,False,0
agent_9,Foraging,[11 16],53,50.0,False,2
agent_0,Foraging,[14 18],70,66.875,False,3
agent_1,Returning to Base,[20 20],20,13.5,False,1
agent_2,Foraging,[25 33],62,0.0,False,0
agent_3,Foraging,[13 20],73,18.5,False,3
agent_4,Foraging,[32 20],68,0.0,False,0
agent_5,Returning to Base,[19 22],29,51.125,True,2
agent_6,Returning to Base,[13 24],57,50.0,True,1
agent_7,Foraging,[23 13],46,50.0,False,0
agent_8,Foraging,[38 27],47,50.0,False,0
agent_9,Foraging,[11 15],52,50.0,False,2
agent_0,Foraging,[14 17],69,66.875,False,3
agent_1,Returning to Base,[20 20],19,13.5,False,1
agent_2,Foraging,[25 32],61,0.0,False,0
agent_3,Foraging,[12 20],72,18.5,False,2
agent_4,Foraging,[33 20],67,0.0,False,0
agent_5,Returning to Base,[19 21],28,51.125,True,2
agent_6,Returning to Base,[14 24],56,50.0,True,1
agent_7,Foraging,[24 13],45,50.0,False,0
agent_8,Foraging,[38 28],46,50.0,False,0
agent_9,Foraging,[11 14],51,50.0,False,1
agent_0,Foraging,[13 17],68,66.875,False,2
agent_1,Returning to Base,[20 20],18,13.5,False,2
agent_2,Foraging,[26 32],60,0.0,False,0
agent_3,Foraging,[12 21],71,18.5,False,2
agent_4,Foraging,[34 20],66,0.0,False,0
agent_5,Returning to Base,[20 21],27,51.125,True,2
agent_6,Exchanging,[15 24],55,50.0,True,3
agent_7,Foraging,[25 13],44,50.0,False,0
agent_8,Foraging,[38 29],45,50.0,False,0
agent_9,Foraging,[10 14],50,50.0,False,1
agent_0,Foraging,[12 17],67,66.875,False,2
agent_1,Exchanging,[20 20],17,13.5,False,2
agent_2,Foraging,[27 32],59,0.0,False,0
agent_3,Foraging,[12 22],70,18.5,False,2
agent_4,Foraging,[35 20],65,0.0,False,0
agent_5,Foraging,[20 20],80,51.125,False,2
agent_6,Exchanging,[16 24],54,50.0,False,3
agent_7,Foraging,[26 13],43,50.0,False,0
agent_8,Foraging,[38 30],44,50.0,False,0
agent_9,Foraging,[ 9 14],49,50.0,False,1
agent_0,Foraging,[11 17],66,66.875,False,1
agent_1,Exchanging,[20 21],16,13.5,False,2
agent_2,Foraging,[28 32],58,0.0,False,0
agent_3,Foraging,[12 23],69,18.5,False,1
agent_4,Foraging,[36 20],64,0.0,False,0
agent_5,Foraging,[20 19],79,51.125,False,2
agent_6,Exchanging,[17 24],53,50.0,False,3
agent_7,Foraging,[27 13],42,50.0,False,0
agent_8,Foraging,[38 31],43,50.0,False,0
agent_9,Foraging,[ 8 14],48,50.0,False,1
agent_0,Foraging,[10 17],65,66.875,False,1
agent_1,Exchanging,[19 21],15,13.5,False,2
agent_2,Foraging,[29 32],57,0.0,False,0
agent_3,Foraging,[12 24],68,18.5,False,1
agent_4,Foraging,[37 20],63,0.0,False,0
agent_5,Foraging,[20 20],78,51.125,False,2
agent_6,Exchanging,[17 23],52,50.0,False,2
agent_7,Foraging,[28 13],41,50.0,False,0
agent_8,Foraging,[38 32],42,50.0,False,0
agent_9,Foraging,[ 7 14],47,50.0,False,1
agent_0,Foraging,[ 9 17],64,66.875,False,1
agent_1,Exchanging,[19 22],14,13.5,False,2
agent_2,Foraging,[30 32],56,0.0,False,0
agent_3,Foraging,[11 24],67,18.5,False,0
agent_4,Foraging,[38 20],62,0.0,False,0
agent_5,Foraging,[20 21],77,51.125,False,2
agent_6,Exchanging,[18 23],51,63.5,False,2
agent_7,Returning to Base,[29 13],40,50.0,False,0
agent_8,Foraging,[38 33],41,50.0,False,0
agent_9,Foraging,[ 6 14],46,50.0,False,1
agent_0,Foraging,[ 8 17],63,66.875,False,1
agent_1,Returning to Base,[19 23],13,0.0,True,2
agent_2,Foraging,[30 33],55,0.0,False,0
agent_3,Foraging,[10 24],66,18.5,False,0
agent_4,Foraging,[39 20],61,0.0,False,0
agent_5,Foraging,[20 22],76,51.125,False,2
agent_6,Foraging,[18 22],50,63.5,False,2
agent_7,Returning to Base,[28 13],39,50.0,False,0
agent_8,Returning to Base,[38 34],40,50.0,False,0
agent_9,Foraging,[ 5 14],45,50.0,False,1
agent_0,Foraging,[ 7 17],62,66.875,False,1
agent_1,Returning to Base,[19 22],12,0.0,True,2
agent_2,Foraging,[31 33],54,0.0,False,0
agent_3,Foraging,[10 25],65,18.5,False,0
agent_4,Foraging,[39 21],60,0.0,False,0
agent_5,Foraging,[20 21],75,51.125,False,2
agent_6,Foraging,[17 22],49,63.5,False,2
agent_7,Returning to Base,[27 13],38,50.0,False,0
agent_8,Returning to Base,[37 34],39,50.0,False,0
agent_9,Returning to Base,[ 4 14],44,50.0,True,1
agent_0,Foraging,[ 6 17],61,66.875,False,1
agent_1,Returning to Base,[19 21],11,0.0,True,2
agent_2,Foraging,[31 34],53,0.0,False,1
agent_3,Foraging,[ 9 25],64,18.5,False,0
agent_4,Foraging,[39 22],59,0.0,False,0
agent_5,Foraging,[20 22],74,51.125,False,2
agent_6,Foraging,[16 22],48,63.5,False,2
agent_7,Returning to Base,[26 13],37,50.0,False,0
agent_8,Returning to Base,[36 34],38,50.0,False,1
agent_9,Returning to Base,[ 5 14],43,50.0,True,1
agent_0,Foraging,[ 5 17],60,66.875,False,1
agent_1,Returning to Base,[20 21],10,0.0,True,2
agent_2,Foraging,[31 35],52,0.0,False,1
agent_3,Returning to Base,[ 9 26],63,18.5,True,0
agent_4,Foraging,[39 23],58,0.0,False,0
agent_5,Foraging,[20 23],73,51.125,False,2
agent_6,Foraging,[15 22],47,63.5,False,3
agent_7,Returning to Base,[26 14],36,50.0,False,0
agent_8,Returning to Base,[35 34],37,50.0,False,1
agent_9,Returning to Base,[ 6 14],42,50.0,True,1
agent_0,Foraging,[ 5 16],59,66.875,False,1
agent_1,Foraging,[20 20],80,0.0,False,2
agent_2,Returning to Base,[32 35],51,0.0,True,1
agent_3,Returning to Base,[10 26],62,18.5,True,1
agent_4,Foraging,[39 23],57,0.0,False,0
agent_5,Foraging,[20 24],72,51.125,False,2
agent_6,Foraging,[15 23],46,63.5,False,3
agent_7,Returning to Base,[26 15],35,50.0,False,0
agent_8,Returning to Base,[34 34],36,50.0,False,1
agent_9,Returning to Base,[ 7 14],41,50.0,True,1
agent_0,Foraging,[ 4 16],58,66.875,False,1
agent_1,Foraging,[19 20],79,0.0,False,2
agent_2,Returning to Base,[32 34],50,0.0,True,1
agent_3,Returning to Base,[11 26],61,18.5,True,1
agent_4,Foraging,[39 23],56,0.0,False,0
agent_5,Foraging,[20 25],71,51.125,False,1
agent_6,Foraging,[14 23],45,63.5,False,2
agent_7,Returning to Base,[25 15],34,50.0,False,0
agent_8,Returning to Base,[34 33],35,50.0,False,1
agent_9,Returning to Base,[ 8 14],40,50.0,True,1
agent_0,Foraging,[ 4 15],57,66.875,False,1
agent_1,Foraging,[18 20],78,0.0,False,1
agent_2,Returning to Base,[31 34],49,0.0,True,1
agent_3,Returning to Base,[12 26],60,18.5,True,1
agent_4,Foraging,[38 23],55,0.0,False,0
agent_5,Foraging,[20 26],70,51.125,False,0
agent_6,Foraging,[13 23],44,63.5,False,2
agent_7,Returning to Base,[25 16],33,50.0,False,0
agent_8,Returning to Base,[33 33],34,50.0,False,1
agent_9,Returning to Base,[ 9 14],39,50.0,True,0
agent_0,Returning to Base,[ 3 15],56,66.875,True,0
agent_1,Foraging,[17 20],77,0.0,False,1
agent_2,Returning to Base,[31 33],48,0.0,True,1
agent_3,Returning to Base,[13 26],59,18.5,True,1
agent_4,Foraging,[37 23],54,0.0,False,0
agent_5,Foraging,[20 27],69,51.125,False,0
agent_6,Foraging,[13 24],43,63.5,False,2
agent_7,Returning to Base,[24 16],32,50.0,False,0
agent_8,Returning to Base,[32 33],33,50.0,False,1
agent_9,Returning to Base,[10 14],38,50.0,True,0
agent_0,Returning to Base,[ 4 15],55,66.875,True,0
agent_1,Foraging,[16 20],76,0.0,False,1
agent_2,Returning to Base,[31 32],47,0.0,True,1
agent_3,Returning to Base,[14 26],58,18.5,True,1
agent_4,Foraging,[37 22],53,0.0,False,0
agent_5,Foraging,[20 28],68,51.125,False,0
agent_6,Foraging,[12 24],42,63.5,False,2
agent_7,Returning to Base,[24 17],31,50.0,False,0
agent_8,Returning to Base,[32 32],32,50.0,False,1
agent_9,Returning to Base,[11 14],37,50.0,True,0
agent_0,Returning to Base,[ 5 15],54,66.875,True,0
agent_1,Foraging,[15 20],75,0.0,False,2
agent_2,Returning to Base,[31 31],46,0.0,True,1
agent_3,Returning to Base,[14 25],57,18.5,True,1
agent_4,Foraging,[38 22],52,0.0,False,0
agent_5,Foraging,[20 29],67,51.125,False,1
agent_6,Foraging,[12 25],41,63.5,False,1
agent_7,Returning to Base,[23 17],30,50.0,False,0
agent_8,Returning to Base,[31 32],31,50.0,False,1
agent_9,Returning to Base,[12 14],36,50.0,True,1
agent_0,Returning to Base,[ 6 15],53,66.875,True,0
agent_1,Foraging,[15 19],74,0.0,False,1
agent_2,Returning to Base,[30 31],45,0.0,True,1
agent_3,Returning to Base,[15 25],56,18.5,True,2
agent_4,Foraging,[37 22],51,0.0,False,0
agent_5,Foraging,[19 29],66,51.125,False,1
agent_6,Returning to Base,[12 26],40,63.5,False,1
agent_7,Returning to Base,[22 17],29,50.0,False,0
agent_8,Returning to Base,[31 31],30,50.0,False,1
agent_9,Returning to Base,[13 14],35,50.0,True,1
agent_0,Returning to Base,[ 7 15],52,66.875,True,0
agent_1,Foraging,[15 18],73,0.0,False,1
agent_2,Returning to Base,[30 30],44,0.0,True,1
agent_3,Returning to Base,[16 25],55,18.5,True,2
agent_4,Foraging,[36 22],50,0.0,False,0
agent_5,Foraging,[18 29],65,51.125,False,2
agent_6,Returning to Base,[13 26],39,63.5,False,2
agent_7,Returning to Base,[22 18],28,50.0,False,0
agent_8,Returning to Base,[31 30],29,50.0,False,1
agent_9,Returning to Base,[14 14],34,50.0,True,1
agent_0,Returning to Base,[ 8 15],51,66.875,True,0
agent_1,Foraging,[15 19],72,0.0,False,2
agent_2,Returning to Base,[30 29],43,0.0,True,1
agent_3,Returning to Base,[16 24],54,18.5,True,2
agent_4,Foraging,[35 22],49,0.0,False,0
agent_5,Foraging,[18 30],64,51.125,False,1
agent_6,Returning to Base,[14 26],38,63.5,False,2
agent_7,Returning to Base,[21 18],27,50.0,False,0
agent_8,Returning to Base,[31 29],28,50.0,False,1
agent_9,Returning to Base,[14 15],33,50.0,True,2
agent_0,Returning to Base,[ 9 15],50,66.875,True,0
agent_1,Foraging,[15 20],71,0.0,False,4
agent_2,Exchanging,[29 29],42,0.0,True,1
agent_3,Returning to Base,[17 24],53,18.5,True,3
agent_4,Foraging,[34 22],48,0.0,False,0
agent_5,Foraging,[17 30],63,51.125,False,1
agent_6,Returning to Base,[14 25],37,63.5,False,2
agent_7,Returning to Base,[21 19],26,50.0,False,1
agent_8,Exchanging,[30 29],27,50.0,False,1
agent_9,Returning to Base,[15 15],32,50.0,True,3
agent_0,Returning to Base,[10 15],49,66.875,True,2
agent_1,Foraging,[14 20],70,0.0,False,4
agent_2,Exchanging,[28 29],41,14.625,False,1
agent_3,Exchanging,[17 23],52,18.5,True,3
agent_4,Foraging,[33 22],47,0.0,False,0
agent_5,Foraging,[17 31],62,51.125,False,0
agent_6,Returning to Base,[15 25],36,63.5,False,2
agent_7,Exchanging,[20 19],25,50.0,False,3
agent_8,Returning to Base,[29 29],26,35.375,True,1
agent_9,Returning to Base,[15 16],31,50.0,True,3
agent_0,Returning to Base,[11 15],48,66.875,True,2
agent_1,Foraging,[13 20],69,0.0,False,4
agent_2,Returning to Base,[28 30],40,14.625,False,1
agent_3,Exchanging,[18 23],51,18.5,False,2
agent_4,Foraging,[32 22],46,0.0,False,0
agent_5,Foraging,[16 31],61,51.125,False,0
agent_6,Returning to Base,[15 24],35,63.5,False,3
agent_7,Exchanging,[20 20],80,0.0,False,3
agent_8,Returning to Base,[29 28],25,35.375,True,1
agent_9,Returning to Base,[16 16],30,50.0,True,3
agent_0,Returning to Base,[12 15],47,66.875,True,2
agent_1,Foraging,[12 20],68,0.0,False,3
agent_2,Returning to Base,[28 29],39,14.625,False,1
agent_3,Exchanging,[18 22],50,18.5,False,2
agent_4,Foraging,[31 22],45,0.0,False,0
agent_5,Foraging,[16 32],60,51.125,False,0
agent_6,Returning to Base,[16 24],34,63.5,False,3
agent_7,Exchanging,[19 20],79,0.0,False,3
agent_8,Returning to Base,[28 28],24,35.375,True,1
agent_9,Returning to Base,[17 16],29,50.0,True,3
agent_0,Returning to Base,[13 15],46,66.875,True,2
agent_1,Foraging,[11 20],67,0.0,False,1
agent_2,Returning to Base,[29 29],38,14.625,False,1
agent_3,Exchanging,[18 21],49,35.375,False,3
agent_4,Foraging,[30 22],44,0.0,False,0
agent_5,Foraging,[16 33],59,51.125,False,0
agent_6,Returning to Base,[17 24],33,63.5,False,2
agent_7,Exchanging,[19 21],78,0.0,True,3
agent_8,Returning to Base,[27 28],23,35.375,True,1
agent_9,Exchanging,[17 17],28,50.0,True,3
agent_0,Returning to Base,[14 15],45,66.875,True,4
agent_1,Foraging,[10 20],66,0.0,False,1
agent_2,Returning to Base,[28 29],37,14.625,False,1
agent_3,Foraging,[18 20],48,35.375,False,4
agent_4,Foraging,[29 22],43,0.0,False,1
agent_5,Returning to Base,[15 33],58,51.125,True,0
agent_6,Returning to Base,[17 23],32,63.5,False,3
agent_7,Exchanging,[19 20],77,0.0,False,4
agent_8,Returning to Base,[27 27],22,35.375,True,2
agent_9,Exchanging,[17 18],27,50.0,True,4
agent_0,Returning to Base,[15 15],44,66.875,True,2
agent_1,Foraging,[ 9 20],65,0.0,False,0
agent_2,Returning to Base,[28 28],36,14.625,False,1
agent_3,Foraging,[18 21],47,35.375,False,4
agent_4,Foraging,[28 22],42,0.0,False,2
agent_5,Returning to Base,[15 32],57,51.125,True,0
agent_6,Returning to Base,[18 23],31,63.5,False,3
agent_7,Exchanging,[19 19],76,0.0,False,4
agent_8,Returning to Base,[26 27],21,35.375,True,2
agent_9,Exchanging,[18 18],26,36.5,True,4
agent_0,Exchanging,[15 16],43,66.875,True,2
agent_1,Foraging,[ 9 21],64,0.0,False,0
agent_2,Returning to Base,[28 27],35,14.625,False,2
agent_3,Foraging,[18 22],46,35.375,False,3
agent_4,Foraging,[27 22],41,0.0,False,2
agent_5,Returning to Base,[15 31],56,51.125,True,0
agent_6,Returning to Base,[17 23],30,63.5,False,3
agent_7,Foraging,[19 18],75,13.5,False,4
agent_8,Returning to Base,[26 26],20,35.375,True,2
agent_9,Exchanging,[17 18],25,36.5,True,4
agent_0,Exchanging,[16 16],42,66.875,False,2
agent_1,Foraging,[ 8 21],63,0.0,False,0
agent_2,Returning to Base,[27 27],34,14.625,False,2
agent_3,Foraging,[18 23],45,35.375,False,2
agent_4,Returning to Base,[26 22],40,0.0,False,2
agent_5,Returning to Base,[15 30],55,51.125,True,0
agent_6,Returning to Base,[16 23],29,63.5,False,2
agent_7,Foraging,[20 18],74,13.5,False,4
agent_8,Returning to Base,[26 25],19,35.375,True,2
agent_9,Exchanging,[17 17],24,19.625,True,2
agent_0,Foraging,[16 17],41,83.75,False,2
agent_1,Foraging,[ 7 21],62,0.0,False,0
agent_2,Returning to Base,[27 26],33,14.625,False,2
agent_3,Foraging,[18 24],44,35.375,False,2
agent_4,Returning to Base,[25 22],39,0.0,False,3
agent_5,Returning to Base,[15 29],54,51.125,True,1
agent_6,Returning to Base,[17 23],28,63.5,False,3
agent_7,Foraging,[21 18],73,13.5,False,3
agent_8,Returning to Base,[25 25],18,35.375,True,2
agent_9,Returning to Base,[17 16],23,19.625,True,2
agent_0,Returning to Base,[15 17],40,83.75,False,1
agent_1,Foraging,[ 7 22],61,0.0,False,0
agent_2,Returning to Base,[26 26],32,14.625,False,2
agent_3,Foraging,[18 25],43,35.375,False,2
agent_4,Returning to Base,[24 22],38,0.0,False,3
agent_5,Exchanging,[15 28],53,51.125,True,2
agent_6,Exchanging,[18 23],27,63.5,False,4
agent_7,Foraging,[22 18],72,13.5,False,2
agent_8,Returning to Base,[24 25],17,35.375,True,2
agent_9,Returning to Base,[17 17],22,19.625,True,1
agent_0,Returning to Base,[16 17],39,83.75,False,1
agent_1,Foraging,[ 7 23],60,0.0,False,0
agent_2,Returning to Base,[25 26],31,14.625,False,2
agent_3,Foraging,[18 26],42,35.375,False,3
agent_4,Returning to Base,[23 22],37,0.0,False,5
agent_5,Exchanging,[15 27],52,51.125,False,2
agent_6,Exchanging,[18 24],26,63.5,False,3
agent_7,Foraging,[23 18],71,13.5,False,1
agent_8,Returning to Base,[24 24],16,35.375,True,2
agent_9,Returning to Base,[17 18],21,19.625,True,2
agent_0,Returning to Base,[17 17],38,83.75,False,2
agent_1,Foraging,[ 7 24],59,0.0,False,0
agent_2,Returning to Base,[25 25],30,14.625,False,2
agent_3,Foraging,[18 27],41,35.375,False,4
agent_4,Returning to Base,[22 22],36,0.0,False,6
agent_5,Exchanging,[15 26],51,51.125,False,2
agent_6,Exchanging,[17 24],25,63.5,False,3
agent_7,Foraging,[24 18],70,13.5,False,1
agent_8,Returning to Base,[23 24],15,35.375,True,3
agent_9,Returning to Base,[18 18],20,19.625,True,3
agent_0,Returning to Base,[17 18],37,83.75,False,2
agent_1,Foraging,[ 7 25],58,0.0,False,0
agent_2,Returning to Base,[24 25],29,14.625,False,2
agent_3,Returning to Base,[18 28],40,35.375,False,3
agent_4,Returning to Base,[21 22],35,0.0,False,7
agent_5,Exchanging,[15 25],50,51.125,False,2
agent_6,Exchanging,[16 24],24,48.875,True,3
agent_7,Foraging,[25 18],69,13.5,False,2
agent_8,Returning to Base,[23 23],14,35.375,True,6
agent_9,Returning to Base,[19 18],19,19.625,True,3
agent_0,Returning to Base,[18 18],36,83.75,False,3
agent_1,Foraging,[ 7 26],57,0.0,False,0
agent_2,Returning to Base,[24 24],28,14.625,False,3
agent_3,Returning to Base,[18 27],39,35.375,False,3
agent_4,Returning to Base,[21 21],34,0.0,False,8
agent_5,Foraging,[16 25],49,65.75,False,3
agent_6,Returning to Base,[16 24],23,48.875,True,5
agent_7,Foraging,[26 18],68,13.5,False,3
agent_8,Returning to Base,[22 23],13,35.375,True,7
agent_9,Returning to Base,[19 19],18,19.625,True,5
agent_0,Returning to Base,[18 19],35,83.75,False,4
agent_1,Returning to Base,[ 7 27],56,0.0,True,0
agent_2,Returning to Base,[24 23],27,14.625,False,5
agent_3,Returning to Base,[18 26],38,35.375,False,4
agent_4,Returning to Base,[21 20],33,0.0,False,6
agent_5,Foraging,[15 25],48,65.75,False,4
agent_6,Exchanging,[17 24],22,48.875,True,6
agent_7,Foraging,[27 18],67,13.5,False,2
agent_8,Exchanging,[22 22],12,35.375,True,6
agent_9,Returning to Base,[19 20],17,19.625,True,7
agent_0,Returning to Base,[19 19],34,83.75,False,5
agent_1,Returning to Base,[ 8 27],55,0.0,True,0
agent_2,Returning to Base,[23 23],26,14.625,False,6
agent_3,Returning to Base,[18 25],37,35.375,False,6
agent_4,Returning to Base,[20 20],32,0.0,False,6
agent_5,Foraging,[14 25],47,65.75,False,3
agent_6,Exchanging,[17 23],21,48.875,False,7
agent_7,Foraging,[28 18],66,13.5,False,0
agent_8,Exchanging,[21 22],11,35.375,True,6
agent_9,Foraging,[20 20],80,19.625,False,6
agent_0,Returning to Base,[20 19],33,83.75,False,6
agent_1,Returning to Base,[ 9 27],54,0.0,True,1
agent_2,Returning to Base,[22 23],25,14.625,False,6
agent_3,Returning to Base,[18 24],36,35.375,False,7
agent_4,Returning to Base,[20 20],31,0.0,False,6
agent_5,Foraging,[13 25],46,65.75,False,2
agent_6,Exchanging,[18 23],20,48.875,False,6
agent_7,Foraging,[29 18],65,13.5,False,0
agent_8,Exchanging,[20 22],10,35.375,True,6
agent_9,Foraging,[19 20],79,19.625,False,6
agent_0,Foraging,[20 20],80,33.75,False,6
agent_1,Returning to Base,[10 27],53,0.0,True,1
agent_2,Returning to Base,[22 22],24,14.625,False,6
agent_3,Returning to Base,[19 24],35,35.375,False,6
agent_4,Returning to Base,[20 20],30,0.0,False,6
agent_5,Foraging,[12 25],45,65.75,False,1
agent_6,Exchanging,[19 23],19,80.375,False,6
agent_7,Foraging,[29 19],64,13.5,False,0
agent_8,Returning to Base,[19 22],9,3.875,True,6
agent_9,Foraging,[18 20],78,19.625,False,6
agent_0,Foraging,[19 20],79,33.75,False,6
agent_1,Returning to Base,[11 27],52,0.0,True,1
agent_2,Returning to Base,[21 22],23,14.625,False,6
agent_3,Returning to Base,[19 24],34,35.375,False,6
agent_4,Returning to Base,[20 20],29,0.0,False,6
agent_5,Foraging,[12 26],44,65.75,False,1
agent_6,Returning to Base,[20 23],18,80.375,False,6
agent_7,Foraging,[29 20],63,13.5,False,0
agent_8,Returning to Base,[19 21],8,3.875,True,6
agent_9,Foraging,[17 20],77,19.625,False,6
agent_0,Foraging,[18 20],78,33.75,False,6
agent_1,Returning to Base,[12 27],51,0.0,True,1
agent_2,Returning to Base,[21 21],22,14.625,False,6
agent_3,Returning to Base,[19 23],33,35.375,False,6
agent_4,Returning to Base,[20 20],28,0.0,False,6
